latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-37.4222,145.8874,437.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,304,1219,N,0
-37.4203,145.868,398.1,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,293,511.2,N,0
-37.4184,145.8487,337.3,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,286.1,71.5,N,0
-37.4123,145.9078,335.3,1.7,1.3,2009-02-07,1555,Aqua,MODIS,64,6.2,284.2,69.5,N,0
-37.4106,145.8894,352,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,286.7,133.8,N,0
-37.3934,145.833,323.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,282.9,35.1,N,0
-36.465,146.8095,333.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,298.8,69.7,N,0
-36.463,146.7875,381.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,307.6,384.2,N,0
-36.4612,146.7675,382.7,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,308.7,397.5,N,0
-36.4508,146.789,313.4,1.9,1.3,2009-02-07,1555,Aqua,MODIS,74,6.2,296.2,17.8,N,0
-37.4087,145.8703,342.4,1.7,1.3,2009-02-07,1555,Aqua,MODIS,81,6.2,286.9,92.1,N,0
-36.4489,146.7679,338.9,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,299.5,91.9,N,0
-36.4367,146.7689,321.1,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,295.9,35.1,N,0
-36.4183,146.7553,312.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,61,6.2,294.9,18.7,N,0
-36.4715,146.7458,351,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,301.3,147.7,N,0
-36.4734,146.7667,365,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,306.2,237.5,N,0
-37.3527,145.6533,335.6,1.6,1.3,2009-02-07,1555,Aqua,MODIS,71,6.2,279.7,72.6,N,0
-37.345,145.6938,324.2,1.6,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,283.8,33.9,N,0
-37.3413,145.6555,331.8,1.6,1.3,2009-02-07,1555,Aqua,MODIS,55,6.2,283.1,61.5,N,0
-37.3334,145.6953,332,1.6,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,288.4,57.3,N,0
-36.4753,146.7877,380,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,309.1,370.8,N,0
-36.4773,146.8095,400.1,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,310.7,626.1,N,0
-36.4794,146.8323,355.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,301,173.6,N,0
-36.4838,146.7452,326.2,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,298.4,47.1,N,0
-36.4858,146.7666,343.6,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,301.8,110.7,N,0
-36.4877,146.788,342.7,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,302.3,106.1,N,0
-36.4896,146.809,357.1,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,303,183.9,N,0
-36.4916,146.8309,352.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,301,155.8,N,0
-36.4935,146.8521,312.2,1.9,1.3,2009-02-07,1555,Aqua,MODIS,27,6.2,296.5,12.6,N,0
-36.4979,146.765,328.4,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,299,53.4,N,0
-37.3972,145.8727,322.6,1.7,1.3,2009-02-07,1555,Aqua,MODIS,11,6.2,284.9,31.9,N,0
-36.5,146.787,336.9,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,301.4,82.6,N,0
-36.5019,146.8079,346,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,303.7,122.2,N,0
-36.5038,146.8294,330.1,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,299.8,58.2,N,0
-37.2911,145.2569,329.3,1.6,1.2,2009-02-07,1555,Aqua,MODIS,0,6.2,285.3,43.8,N,0
-37.3201,145.6777,328.4,1.6,1.3,2009-02-07,1555,Aqua,MODIS,64,6.2,292.4,50.9,N,0
-37.2669,147.2861,311.3,2.1,1.4,2009-02-07,1555,Aqua,MODIS,35,6.2,285.1,36.7,N,0
-36.5894,146.9192,327,1.9,1.4,2009-02-07,1555,Aqua,MODIS,75,6.2,285.5,54.3,N,0
-36.5808,146.9623,323.4,1.9,1.4,2009-02-07,1555,Aqua,MODIS,55,6.2,294.1,48.1,N,0
-36.579,146.9421,325.1,1.9,1.4,2009-02-07,1555,Aqua,MODIS,23,6.2,292.8,48.8,N,0
-36.5771,146.9211,348.1,1.9,1.4,2009-02-07,1555,Aqua,MODIS,100,6.2,288.4,140.5,N,0
-36.5752,146.8994,364.5,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,292.7,241.4,N,0
-36.5733,146.8779,350.1,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,293.5,145.2,N,0
-36.5667,146.9438,322.4,1.9,1.4,2009-02-07,1555,Aqua,MODIS,0,6.2,294.8,38.3,N,0
-36.5648,146.9222,356.7,1.9,1.4,2009-02-07,1555,Aqua,MODIS,100,6.2,294.3,188.8,N,0
-36.5628,146.9001,466.8,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,322,2441.9,N,0
-36.5609,146.8785,455.8,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,316.9,2007,N,0
-36.5522,146.9213,335.5,1.9,1.4,2009-02-07,1555,Aqua,MODIS,100,6.2,296.6,80.4,N,0
-36.5505,146.9012,396.7,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,307.4,585.9,N,0
-36.5486,146.8802,423.7,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,319.9,1080.5,N,0
-36.5398,146.9216,316.7,1.9,1.4,2009-02-07,1555,Aqua,MODIS,65,6.2,296.4,21.5,N,0
-36.5381,146.902,332.7,1.9,1.3,2009-02-07,1555,Aqua,MODIS,97,6.2,297.6,70,N,0
-36.5364,146.8815,379.4,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,306.3,371.3,N,0
-36.5241,146.8835,325.9,1.9,1.3,2009-02-07,1555,Aqua,MODIS,57,6.2,296.5,49.3,N,0
-36.5218,146.8904,313.5,1.9,1.3,2009-02-07,1555,Aqua,MODIS,12,6.2,296,15.8,N,0
-36.5199,146.8698,321,1.9,1.3,2009-02-07,1555,Aqua,MODIS,77,6.2,296.9,33.4,N,0
-36.5926,146.9135,320.9,1.9,1.4,2009-02-07,1555,Aqua,MODIS,59,6.2,286,37.8,N,0
-36.5909,146.8925,318.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,77,6.2,291.2,27.9,N,0
-36.5875,146.8982,327.7,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,289.1,52.6,N,0
-36.5856,146.8769,320.5,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,293.2,31.3,N,0
-36.5837,146.8556,311.4,1.9,1.3,2009-02-07,1555,Aqua,MODIS,72,6.2,295.3,11.4,N,0
-37.4166,145.7344,320.6,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,292.9,30.9,N,0
-37.3846,145.7422,327.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,295.1,44.9,N,0
-37.3732,145.7447,333.7,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,295.4,61.4,N,0
-37.3714,145.7262,323.7,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,294.1,38.1,N,0
-37.3617,145.7467,329.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,295,49.7,N,0
-37.3599,145.728,331,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,295.4,54.5,N,0
-37.3583,145.711,322.1,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,290.4,30.6,N,0
-36.5553,146.8147,317.2,1.9,1.3,2009-02-07,1555,Aqua,MODIS,95,6.2,297.7,22.6,N,0
-36.5289,146.7958,314.5,1.9,1.3,2009-02-07,1555,Aqua,MODIS,86,6.2,297.3,17.6,N,0
-36.5166,146.7965,345.8,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,302.3,121.5,N,0
-36.5149,146.7774,311,1.9,1.3,2009-02-07,1555,Aqua,MODIS,48,6.2,297.3,11.9,N,0
-36.5139,146.8047,347.4,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,304.5,129.1,N,0
-36.5121,146.7847,328.3,1.9,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,299.5,53.4,N,0
-36.5102,146.7644,314,1.9,1.3,2009-02-07,1555,Aqua,MODIS,88,6.2,297.1,18.5,N,0
-37.4069,145.8511,338.2,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,289.9,74.8,N,0
-37.3502,145.7494,326.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,67,6.2,292.2,42.4,N,0
-37.3485,145.7308,325.7,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,294.8,38.6,N,0
-37.3468,145.7128,328.7,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,293.4,45.2,N,0
-37.337,145.7331,322.6,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,293.8,35.5,N,0
-37.3353,145.7146,328.9,1.7,1.3,2009-02-07,1555,Aqua,MODIS,85,6.2,294.1,48.6,N,0
-37.5219,145.8998,335.4,1.7,1.3,2009-02-07,1555,Aqua,MODIS,54,6.2,280,71.7,N,0
-37.5102,145.9014,327.4,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,280.9,46.5,N,0
-37.5155,145.9093,332.7,1.7,1.3,2009-02-07,1555,Aqua,MODIS,11,6.2,283.3,62.5,N,0
-37.5133,145.887,335.4,1.7,1.3,2009-02-07,1555,Aqua,MODIS,67,6.2,280.5,71.2,N,0
-37.5037,145.9097,320.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,37,6.2,274,32.6,N,0
-37.4007,145.9093,323.1,1.7,1.3,2009-02-07,1555,Aqua,MODIS,39,6.2,278,35.6,N,0
-37.6135,145.9066,326.4,1.7,1.3,2009-02-07,1555,Aqua,MODIS,42,6.2,290.4,49.9,N,0
-37.3751,145.7644,337.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,78,6.2,289,75.4,N,0
-37.3866,145.7625,342.3,1.7,1.3,2009-02-07,1555,Aqua,MODIS,96,6.2,293.3,90.6,N,0
-37.3883,145.7805,323.7,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,284,35.6,N,0
-37.3999,145.7787,322.4,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,285.4,29.7,N,0
-37.4113,145.7756,326.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,62,6.2,286.4,40.1,N,0
-37.413,145.7929,320.9,1.7,1.3,2009-02-07,1555,Aqua,MODIS,94,6.2,282.8,24.9,N,0
-37.3951,145.755,320.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,289.8,27.4,N,0
-37.3969,145.7746,324.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,286.3,34.3,N,0
-37.3984,145.7908,322.3,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,282.9,28.4,N,0
-37.41,145.7893,322.9,1.7,1.3,2009-02-07,1555,Aqua,MODIS,0,6.2,285.8,31.1,N,0
-37.1916,147.1513,314.2,2,1.4,2009-02-07,1555,Aqua,MODIS,35,6.2,293.3,24.2,N,0
-37.4804,145.9138,332.3,1.7,1.3,2009-02-07,1555,Aqua,MODIS,53,6.2,284.5,61.6,N,0
-37.4687,145.9147,333.2,1.7,1.3,2009-02-07,1555,Aqua,MODIS,49,6.2,289.4,65.3,N,0
-37.4589,145.9364,334.5,1.7,1.3,2009-02-07,1555,Aqua,MODIS,22,6.2,286.2,74,N,0
-37.4569,145.9153,372.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,292.8,269.3,N,0
-37.4471,145.9367,352.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,284.9,145.7,N,0
-37.4452,145.9165,368.1,1.7,1.3,2009-02-07,1555,Aqua,MODIS,100,6.2,293.7,234.5,N,0
-37.4376,145.9623,313.8,1.7,1.3,2009-02-07,1555,Aqua,MODIS,20,6.2,271.7,26.4,N,0
-19.7937,121.2484,306.3,1.1,1,2009-02-07,1729,Aqua,MODIS,39,6.2,295.3,4.6,N,0
-19.7951,121.2586,326.5,1.1,1,2009-02-07,1729,Aqua,MODIS,100,6.2,296,24.3,N,0
-32.7497,150.5887,328.7,2.1,1.4,2009-02-07,2337,Terra,MODIS,75,6.2,303.3,56.7,D,0
-33.3302,151.268,319.9,1.9,1.3,2009-02-07,2337,Terra,MODIS,49,6.2,302.3,24.4,D,0
-36.5569,146.8748,340.1,2.9,1.6,2009-02-07,2338,Terra,MODIS,67,6.2,306,128.7,D,0
-36.564,146.9049,361.2,2.9,1.6,2009-02-07,2338,Terra,MODIS,100,6.2,303.9,350.8,D,0
-36.5712,146.9359,337.3,2.9,1.6,2009-02-07,2338,Terra,MODIS,87,6.2,303.1,127.9,D,0
-36.6061,146.8817,327.2,2.9,1.6,2009-02-07,2338,Terra,MODIS,61,6.2,303,74.1,D,0
-36.5931,146.9642,341.5,2.8,1.6,2009-02-07,2338,Terra,MODIS,90,6.2,300.1,165,D,0
-36.5855,146.9311,336.8,2.9,1.6,2009-02-07,2338,Terra,MODIS,86,6.2,301.7,118.3,D,0
-36.5779,146.8985,333.9,2.9,1.6,2009-02-07,2338,Terra,MODIS,53,6.2,304,84.8,D,0
-36.5789,146.9692,344.1,2.8,1.6,2009-02-07,2338,Terra,MODIS,91,6.2,303.6,188.7,D,0
-37.136,147.1366,320.7,2.7,1.6,2009-02-07,2338,Terra,MODIS,50,6.2,297.9,48,D,0
-36.5996,146.9199,337.9,2.9,1.6,2009-02-07,2338,Terra,MODIS,87,6.2,303.1,142.2,D,0
-36.4772,146.8002,387.6,2.9,1.6,2009-02-07,2338,Terra,MODIS,100,6.2,304.3,822.1,D,0
-36.4767,146.7322,329.9,3,1.6,2009-02-07,2338,Terra,MODIS,37,6.2,303,58.4,D,0
-36.4635,146.808,354.3,2.9,1.6,2009-02-07,2338,Terra,MODIS,97,6.2,301.9,283.2,D,0
-36.5931,146.9574,340.3,2.8,1.6,2009-02-07,2338,Terra,MODIS,89,6.2,299.7,155.2,D,0
-37.2408,147.1831,329.4,2.7,1.6,2009-02-07,2338,Terra,MODIS,52,6.2,297.5,75.3,D,0
-36.5419,146.8101,345.9,2.9,1.6,2009-02-07,2338,Terra,MODIS,92,6.2,304.7,175.7,D,0
-36.5851,146.9237,334.8,2.9,1.6,2009-02-07,2338,Terra,MODIS,66,6.2,302.1,104.3,D,0
-36.5775,146.8918,331.5,2.9,1.6,2009-02-07,2338,Terra,MODIS,34,6.2,304.3,77,D,0
-36.5789,146.9622,347.2,2.8,1.6,2009-02-07,2338,Terra,MODIS,93,6.2,303.7,213.8,D,0
-36.47,146.7698,340.4,2.9,1.6,2009-02-07,2338,Terra,MODIS,66,6.2,303.6,136.8,D,0
-36.5635,146.898,358.3,2.9,1.6,2009-02-07,2338,Terra,MODIS,99,6.2,304.2,317,D,0
-37.2332,147.1507,331.1,2.7,1.6,2009-02-07,2338,Terra,MODIS,62,6.2,298,90.2,D,0
-37.22,147.1582,337.3,2.7,1.6,2009-02-07,2338,Terra,MODIS,86,6.2,299.1,123.2,D,0
-36.5564,146.8683,334.6,2.9,1.6,2009-02-07,2338,Terra,MODIS,23,6.2,306,94.9,D,0
-36.6139,146.9152,344.5,2.9,1.6,2009-02-07,2338,Terra,MODIS,92,6.2,301.3,197.8,D,0
-36.0953,149.6882,341.4,2,1.4,2009-02-07,2338,Terra,MODIS,88,6.2,306.3,92.9,D,0
-36.091,149.668,359.5,2,1.4,2009-02-07,2338,Terra,MODIS,99,6.2,308.2,202,D,0
